custom/avg_speed,custom/CPM,custom/collision_num,custom/total_reward,custom/mean_reward,custom/collision_rate,custom/episode_length,custom/total_distance,custom/collision_interval,custom/collision_speed,time/num_timesteps,custom/routes_completed,custom/avg_center_dev,custom/CPS,time/fps,time/total_timesteps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_gt_rew_mean,train/approx_kl,train/learning_rate,train/n_updates,train/explained_variance,train/value_loss,train/entropy_loss,train/loss,train/clip_range,train/clip_fraction,train/policy_gradient_loss
,,,,,,,,,,,,,,30,10240,,,184.7,333,0,38.616723840000006,,,,,,,,,,
12.967736582533064,,25,392.8990583966918,0.34105821041379497,0.49019607843137253,1152,518.821853151343,,,10386,2.3626666666666667,0.36105119921042433,,,,,,,,,,0.015436374,4.395033600000001e-05,100,0.7048449218273163,2.2946212206035854,-3.258040924370289,0.6741924285888672,0.2,0.20966796875,-0.030479380331235005
,,,,,,,,,,,,,,30,11264,11,45.56273001960784,203.64705882352942,364,,,,,,,,,,,,
,,,,,,,,,,,,,,30,11264,,,203.64705882352942,364,0,45.56273001960784,,,,,,,,,,
14.155362042840734,,25,310.8469891432563,0.3258354183891575,0.4807692307692308,954,249.52484741457738,,,11339,0.9264705882352942,0.5180495002830738,,,,,,,,,,0.01438855,3.961414656000001e-05,110,0.7234804928302765,1.0182417128235102,-3.2337125137448313,0.1818307787179947,0.2,0.17861328125,-0.0388057827076409
12.366475816658241,,25,46.973864464007896,0.2731038631628366,0.4716981132075472,172,39.171719371574,,,11510,0.6896551724137931,0.45774391637440465,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,30,12288,12,50.59335784905661,217.16981132075472,396,,,,,,,,,,,,
,,,,,,,,,,,,,,30,12288,,,217.16981132075472,396,0,50.59335784905661,,,,,,,,,,
,,,,,,,,,,,,,,31,13312,13,50.59335784905661,217.16981132075472,425,,,0.01339262,3.5508643840000004e-05,120,0.8105631619691849,1.4386443696916102,-3.2297235429286957,0.10326285660266876,0.2,0.1744140625,-0.03187973445747048
,,,,,,,,,,,,,,31,13312,,,217.16981132075472,425,0,50.59335784905661,,,,,,,,,,
13.534301441417853,,25,669.0307449260683,0.34326872494923977,0.46296296296296297,1949,487.5750407343512,,,13458,0.7015781922525107,0.5576764158117332,,,,,,,,,,0.013038835,3.163382784e-05,130,0.8317194133996964,1.210887460038066,-3.239151819050312,0.048347800970077515,0.2,0.1439453125,-0.026543995714746416
,,,,,,,,,,,,,,31,14336,14,62.0452320925926,249.22222222222223,455,,,,,,,,,,,,
,,,,,,,,,,,,,,31,14336,,,249.22222222222223,455,0,62.0452320925926,,,,,,,,,,
,,,,,,,,,,,,,,31,15360,15,62.0452320925926,249.22222222222223,484,,,0.009312756,2.7989698560000006e-05,140,0.7706384211778641,2.1728461336344482,-3.2415563762187958,0.2293926179409027,0.2,0.08134765625,-0.019365346670383587
,,,,,,,,,,,,,,31,15360,,,249.22222222222223,484,0,62.0452320925926,,,,,,,,,,
12.602038521120864,1.2822065535862641,26,800.1774924287624,0.3542175707962649,0.4727272727272727,2259,779.905544237824,6486,1.6162464276578794,15716,2.6601178781925343,0.3840708449366635,0.0004426737494466578,,,,,,,,,0.011438832,2.4576256000000004e-05,150,0.8442027717828751,1.215072899311781,-3.2271903187036513,0.23246616125106812,0.2,0.116796875,-0.021018087398260832
12.157991780155298,12.684421105716444,27,100.744973504773,0.2862073110931051,0.48214285714285715,352,78.83686544822558,352,1.9811081515877342,16067,0.6747967479674797,0.3383330199077968,0.002840909090909091,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,31,16384,16,75.91594439285714,286.9107142857143,515,,,,,,,,,,,,
,,,,,,,,,,,,,,31,16384,,,286.9107142857143,515,0,75.91594439285714,,,,,,,,,,
,,,,,,,,,,,,,,31,17408,17,75.91594439285714,286.9107142857143,545,,,0.010085868,2.1393500159999998e-05,160,0.7733360379934311,2.158259626850486,-3.2020889580249787,0.08547107875347137,0.2,0.08544921875,-0.021444427157985047
